epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6363636255264282,0.6681467294692993,0.0003,0.550000011920929,0.6920521855354309
1,0.6000000238418579,0.6815069913864136,0.0003,0.550000011920929,0.6905566453933716
2,0.6727272868156433,0.6074873208999634,0.0003,0.5,0.6898823976516724
3,0.5636363625526428,0.6580541729927063,0.0003,0.5,0.690395712852478
4,0.7454545497894287,0.5513446927070618,0.0003,0.5,0.6903554201126099
5,0.6909090876579285,0.6056767702102661,0.0003,0.5,0.6900638341903687
6,0.6909090876579285,0.5655040144920349,0.0003,0.5,0.690176784992218
7,0.7636363506317139,0.5308089256286621,0.0003,0.5,0.6904397010803223
8,0.7818182110786438,0.5424468517303467,0.0003,0.5,0.6906313896179199
9,0.8181818127632141,0.541780948638916,0.00015,0.5,0.6911261677742004
10,0.800000011920929,0.5014552474021912,0.00015,0.5,0.6910333633422852
11,0.7454545497894287,0.5122489333152771,0.00015,0.5,0.6906386613845825
12,0.7454545497894287,0.5081586241722107,0.00015,0.5,0.6905478239059448
13,0.8363636136054993,0.45087796449661255,0.00015,0.5,0.6906329393386841
14,0.800000011920929,0.4884616732597351,0.00015,0.5,0.69124436378479
15,0.800000011920929,0.47435081005096436,7.5e-05,0.5,0.6916245222091675
16,0.800000011920929,0.4743923544883728,7.5e-05,0.5,0.6920278072357178
17,0.7454545497894287,0.4699362814426422,7.5e-05,0.5,0.6924315094947815
