ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.8235294117647058,0.8131868131868132,0.9285714285714286,23.137920125038363
EyeChannel,right,0.8823529411764706,0.8785714285714286,0.9428571428571428,21.546043082955293
EyeChannel,both,0.9411764705882353,0.9403508771929825,0.9857142857142858,27.38075337500777
