ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.7777777777777778,0.75,0.7000000000000001,6.098446457879618
EyeChannel,right,0.6666666666666666,0.6666666666666665,0.75,4.523638332961127
EyeChannel,both,0.6666666666666666,0.5846153846153846,0.6000000000000001,4.224408084060997
