ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.9,0.898989898989899,0.9600000000000001,15.46753079094924
EyeChannel,right,1.0,1.0,1.0,8.91654462495353
EyeChannel,both,0.9,0.898989898989899,0.9600000000000001,7.295277416938916
