epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6000000238418579,0.6909566521644592,0.0003,0.5,0.6918898820877075
1,0.5090909004211426,0.6908509731292725,0.0003,0.5,0.6911916136741638
2,0.6727272868156433,0.6856569051742554,0.0003,0.44999998807907104,0.6909488439559937
3,0.6909090876579285,0.685718834400177,0.0003,0.5,0.6904240250587463
4,0.6181818246841431,0.6862365007400513,0.0003,0.44999998807907104,0.690193772315979
5,0.6181818246841431,0.6802674531936646,0.0003,0.5,0.6902247667312622
6,0.6363636255264282,0.6790364980697632,0.0003,0.44999998807907104,0.6895431280136108
7,0.6545454263687134,0.6792768239974976,0.0003,0.44999998807907104,0.6883946657180786
8,0.6181818246841431,0.6827367544174194,0.0003,0.44999998807907104,0.6874358057975769
9,0.581818163394928,0.6719220280647278,0.0003,0.44999998807907104,0.686866283416748
10,0.6727272868156433,0.6706165671348572,0.0003,0.44999998807907104,0.6860877275466919
11,0.6545454263687134,0.6724933981895447,0.0003,0.44999998807907104,0.6853978633880615
12,0.6545454263687134,0.6783913373947144,0.0003,0.5,0.6851305961608887
13,0.6363636255264282,0.6657949090003967,0.0003,0.5,0.6850364208221436
14,0.6181818246841431,0.6639540195465088,0.0003,0.5,0.6847022771835327
15,0.6363636255264282,0.657553493976593,0.0003,0.5,0.6843839883804321
16,0.6545454263687134,0.6656134724617004,0.0003,0.5,0.6842511296272278
17,0.6727272868156433,0.6583955883979797,0.0003,0.44999998807907104,0.683906614780426
18,0.6181818246841431,0.6554765105247498,0.0003,0.5,0.6835529804229736
19,0.5636363625526428,0.6734575629234314,0.0003,0.5,0.6825538873672485
20,0.6181818246841431,0.664434552192688,0.0003,0.44999998807907104,0.6814607381820679
21,0.6181818246841431,0.653255045413971,0.0003,0.5,0.6802919507026672
22,0.7272727489471436,0.6466153264045715,0.0003,0.5,0.6796082854270935
23,0.6181818246841431,0.6552551984786987,0.0003,0.5,0.6788671612739563
24,0.6363636255264282,0.6348397731781006,0.0003,0.5,0.6783376336097717
25,0.6363636255264282,0.6426390409469604,0.0003,0.550000011920929,0.6774042248725891
26,0.6545454263687134,0.6501253247261047,0.0003,0.6000000238418579,0.6771150827407837
27,0.6727272868156433,0.6288263201713562,0.0003,0.6000000238418579,0.6767215728759766
28,0.6727272868156433,0.633599579334259,0.0003,0.6000000238418579,0.6759005784988403
29,0.6909090876579285,0.645648181438446,0.0003,0.6000000238418579,0.6745499968528748
30,0.6545454263687134,0.6197065114974976,0.0003,0.6000000238418579,0.6726959943771362
31,0.6181818246841431,0.6382961869239807,0.0003,0.5,0.6706018447875977
32,0.6363636255264282,0.6426636576652527,0.0003,0.550000011920929,0.6680790185928345
33,0.6545454263687134,0.6373908519744873,0.0003,0.550000011920929,0.6652271151542664
34,0.6545454263687134,0.6219599843025208,0.0003,0.6499999761581421,0.6628310680389404
35,0.6727272868156433,0.622876763343811,0.0003,0.6499999761581421,0.6609731912612915
36,0.6727272868156433,0.6367366313934326,0.0003,0.6000000238418579,0.6593955755233765
37,0.6000000238418579,0.632310688495636,0.0003,0.6000000238418579,0.6580835580825806
38,0.6181818246841431,0.6282809376716614,0.0003,0.6000000238418579,0.6578138470649719
39,0.6727272868156433,0.6233428716659546,0.0003,0.6000000238418579,0.6566745042800903
40,0.6181818246841431,0.613018810749054,0.0003,0.6499999761581421,0.652806282043457
41,0.7090908885002136,0.6213790774345398,0.0003,0.6499999761581421,0.6497418284416199
42,0.7272727489471436,0.5937005281448364,0.0003,0.6499999761581421,0.6484795212745667
43,0.7090908885002136,0.5852864384651184,0.0003,0.6499999761581421,0.6464548110961914
44,0.6545454263687134,0.5881841778755188,0.0003,0.6499999761581421,0.6465061902999878
45,0.6000000238418579,0.6051402688026428,0.0003,0.6000000238418579,0.6486152410507202
46,0.6909090876579285,0.6099745035171509,0.0003,0.6499999761581421,0.6463627815246582
47,0.7090908885002136,0.6033274531364441,0.0003,0.6499999761581421,0.6460428237915039
48,0.7272727489471436,0.6002066135406494,0.0003,0.6499999761581421,0.6458557844161987
49,0.6909090876579285,0.5678528547286987,0.0003,0.6499999761581421,0.6464313864707947
50,0.6727272868156433,0.6245076060295105,0.0003,0.6499999761581421,0.646844208240509
51,0.6909090876579285,0.6066170930862427,0.0003,0.6499999761581421,0.6460824608802795
52,0.7090908885002136,0.6017851829528809,0.0003,0.6499999761581421,0.6459735631942749
53,0.7090908885002136,0.5770201683044434,0.0003,0.6499999761581421,0.6449396014213562
54,0.7818182110786438,0.575199544429779,0.0003,0.6499999761581421,0.6433431506156921
55,0.7454545497894287,0.5785772800445557,0.0003,0.6499999761581421,0.6422460675239563
56,0.7454545497894287,0.5689923167228699,0.0003,0.6499999761581421,0.6414082646369934
57,0.7454545497894287,0.5735751986503601,0.0003,0.6499999761581421,0.6375221014022827
58,0.7272727489471436,0.5792705416679382,0.0003,0.6499999761581421,0.635951817035675
59,0.7636363506317139,0.5568232536315918,0.0003,0.6499999761581421,0.6310559511184692
60,0.7454545497894287,0.5422931909561157,0.0003,0.6499999761581421,0.6258149147033691
61,0.7454545497894287,0.5329182744026184,0.0003,0.6499999761581421,0.6185153722763062
62,0.7454545497894287,0.5446524024009705,0.0003,0.6499999761581421,0.6135488152503967
63,0.7272727489471436,0.55775386095047,0.0003,0.6499999761581421,0.6055048704147339
64,0.7636363506317139,0.53252774477005,0.0003,0.6499999761581421,0.6013118028640747
65,0.7818182110786438,0.5002783536911011,0.0003,0.6499999761581421,0.5945677161216736
66,0.800000011920929,0.5419701337814331,0.0003,0.6499999761581421,0.5911206007003784
67,0.7636363506317139,0.5158440470695496,0.0003,0.6499999761581421,0.5853732228279114
68,0.7818182110786438,0.5050849914550781,0.0003,0.6499999761581421,0.579522967338562
69,0.7818182110786438,0.5175750255584717,0.0003,0.6499999761581421,0.575815737247467
70,0.8181818127632141,0.4980247914791107,0.0003,0.6499999761581421,0.5723602175712585
71,0.8181818127632141,0.4819100797176361,0.0003,0.6499999761581421,0.5694192051887512
72,0.8181818127632141,0.4734000563621521,0.0003,0.6499999761581421,0.5692393779754639
73,0.8181818127632141,0.44072017073631287,0.0003,0.6499999761581421,0.5663775205612183
74,0.8545454740524292,0.4710325002670288,0.0003,0.6499999761581421,0.5599513053894043
75,0.800000011920929,0.46833711862564087,0.0003,0.6000000238418579,0.55840003490448
76,0.800000011920929,0.42917966842651367,0.0003,0.6000000238418579,0.5495052933692932
77,0.800000011920929,0.43936794996261597,0.0003,0.6000000238418579,0.5493751764297485
78,0.8181818127632141,0.41005775332450867,0.0003,0.6499999761581421,0.5487163662910461
79,0.8363636136054993,0.4549083411693573,0.0003,0.6000000238418579,0.5527762174606323
