epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.35087719559669495,0.7268529534339905,0.003,0.5,0.6878834962844849
1,0.4385964870452881,0.7314560413360596,0.003,0.5,0.6950915455818176
2,0.45614033937454224,0.7203688621520996,0.003,0.550000011920929,0.6897531747817993
3,0.5789473652839661,0.6994255185127258,0.003,0.5,0.6967923641204834
4,0.4912280738353729,0.6891865730285645,0.0015,0.5,0.6974450349807739
5,0.5789473652839661,0.6981338858604431,0.0015,0.5,0.6940683126449585
6,0.45614033937454224,0.7266606688499451,0.0015,0.5,0.69423508644104
