epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5,0.6841315031051636,0.0003,0.5,0.6891929507255554
1,0.7592592835426331,0.5821239352226257,0.0003,0.5,0.6864243745803833
2,0.6851851940155029,0.5916063785552979,0.0003,0.5,0.6846498250961304
3,0.6481481194496155,0.5443580150604248,0.0003,0.5,0.6818941235542297
4,0.7222222089767456,0.5756961107254028,0.0003,0.5,0.6770602464675903
5,0.7777777910232544,0.5287380814552307,0.0003,0.5,0.6713050007820129
6,0.7407407164573669,0.49854546785354614,0.0003,0.6000000238418579,0.6644136905670166
7,0.7777777910232544,0.5151492357254028,0.0003,0.75,0.6570639610290527
8,0.7592592835426331,0.527898907661438,0.0003,0.8500000238418579,0.6531171202659607
9,0.7962962985038757,0.5160648822784424,0.0003,0.699999988079071,0.654002845287323
10,0.7962962985038757,0.45093902945518494,0.0003,0.699999988079071,0.6580115556716919
11,0.8518518805503845,0.4122071862220764,0.0003,0.699999988079071,0.6584897041320801
12,0.8148148059844971,0.41226285696029663,0.0003,0.6499999761581421,0.6591364741325378
13,0.8703703880310059,0.38716456294059753,0.0003,0.6000000238418579,0.6590701937675476
14,0.7962962985038757,0.43169981241226196,0.0003,0.5,0.6615346670150757
15,0.8148148059844971,0.3720926344394684,0.00015,0.5,0.6667704582214355
16,0.8333333134651184,0.40638887882232666,0.00015,0.5,0.6727835536003113
17,0.8333333134651184,0.38834649324417114,0.00015,0.5,0.6773123741149902
18,0.8888888955116272,0.3782760202884674,0.00015,0.5,0.6799768805503845
19,0.8333333134651184,0.372226744890213,0.00015,0.5,0.6830015182495117
20,0.8333333134651184,0.390794962644577,0.00015,0.5,0.6837986707687378
21,0.8148148059844971,0.37348589301109314,7.5e-05,0.5,0.6856978535652161
22,0.8518518805503845,0.31321272253990173,7.5e-05,0.5,0.6876232028007507
23,0.9074074029922485,0.30650362372398376,7.5e-05,0.5,0.688651978969574
