ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.7,0.6703296703296704,0.92,85.95643354195636
Temporal,middle,0.6,0.5833333333333333,0.44000000000000006,63.945369708002545
Temporal,end,0.7,0.6969696969696968,0.88,157.18684541701805
