epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6000000238418579,1.5965949296951294,0.0003,0.6499999761581421,0.676125705242157
1,0.6727272868156433,4.468231678009033,0.0003,0.5,0.8613630533218384
2,0.5636363625526428,10.892797470092773,0.0003,0.550000011920929,0.8422125577926636
3,0.8181818127632141,2.764798164367676,0.0003,0.8500000238418579,0.32669690251350403
4,0.800000011920929,3.507481336593628,0.0003,0.800000011920929,0.4679531455039978
5,0.8363636136054993,2.073561191558838,0.0003,0.8500000238418579,0.33830612897872925
6,0.8727272748947144,1.1277501583099365,0.0003,0.949999988079071,0.34444233775138855
7,0.8909090757369995,0.4387839436531067,0.0003,0.699999988079071,0.4753947854042053
8,0.9636363387107849,0.20629946887493134,0.0003,0.6499999761581421,0.5121660232543945
9,0.9090909361839294,0.3467966616153717,0.0003,0.699999988079071,0.45228976011276245
10,0.9818181991577148,0.04583185538649559,0.00015,0.699999988079071,0.4478917717933655
11,0.9636363387107849,0.13691213726997375,0.00015,0.699999988079071,0.4442940652370453
12,0.9818181991577148,0.08234208822250366,0.00015,0.699999988079071,0.4429127275943756
13,0.9818181991577148,0.07130181789398193,0.00015,0.699999988079071,0.4457552433013916
14,0.9818181991577148,0.08946159482002258,0.00015,0.699999988079071,0.4511827528476715
15,0.9636363387107849,0.10233774781227112,0.00015,0.699999988079071,0.4544205665588379
16,0.9636363387107849,0.09438254684209824,7.5e-05,0.699999988079071,0.460798978805542
17,0.9636363387107849,0.08790264278650284,7.5e-05,0.699999988079071,0.4683745503425598
18,1.0,0.07393474876880646,7.5e-05,0.699999988079071,0.48457956314086914
