epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4444444477558136,0.8826297521591187,0.0003,0.6499999761581421,0.7660457491874695
1,0.5925925970077515,0.746343731880188,0.0003,0.6499999761581421,0.7603403925895691
2,0.6851851940155029,0.6322941780090332,0.0003,0.699999988079071,0.7553809881210327
3,0.7037037014961243,0.649295449256897,0.0003,0.699999988079071,0.7477822303771973
4,0.6296296119689941,0.626164972782135,0.0003,0.699999988079071,0.7412088513374329
5,0.6296296119689941,0.6782224178314209,0.0003,0.699999988079071,0.7352380156517029
6,0.7222222089767456,0.6225720643997192,0.0003,0.699999988079071,0.7294188737869263
7,0.6851851940155029,0.5963000059127808,0.0003,0.75,0.7203702926635742
8,0.6296296119689941,0.6482635736465454,0.0003,0.75,0.710835337638855
9,0.6851851940155029,0.6186160445213318,0.0003,0.699999988079071,0.7026166915893555
10,0.7407407164573669,0.5406968593597412,0.0003,0.6499999761581421,0.6930193901062012
11,0.7962962985038757,0.47236716747283936,0.0003,0.699999988079071,0.685944676399231
12,0.8703703880310059,0.4824514091014862,0.0003,0.800000011920929,0.684616208076477
13,0.7962962985038757,0.4767124652862549,0.0003,0.699999988079071,0.6816796064376831
14,0.8888888955116272,0.4517448842525482,0.0003,0.6499999761581421,0.6886870265007019
15,0.7777777910232544,0.45653003454208374,0.0003,0.44999998807907104,0.7240062952041626
16,0.8703703880310059,0.4028899669647217,0.0003,0.44999998807907104,0.8102720975875854
17,0.8888888955116272,0.3504365384578705,0.0003,0.44999998807907104,0.882083535194397
18,0.8703703880310059,0.40848276019096375,0.0003,0.44999998807907104,0.9385782480239868
19,0.8888888955116272,0.34384021162986755,0.0003,0.44999998807907104,1.0014867782592773
20,0.8888888955116272,0.2638402283191681,0.00015,0.44999998807907104,1.0760314464569092
21,0.9259259104728699,0.2699649930000305,0.00015,0.44999998807907104,1.1555249691009521
22,0.9444444179534912,0.24855415523052216,0.00015,0.5,1.2234021425247192
23,0.9259259104728699,0.22210019826889038,0.00015,0.5,1.2838209867477417
24,0.8888888955116272,0.25736498832702637,0.00015,0.5,1.3187448978424072
25,0.9259259104728699,0.21608810126781464,0.00015,0.5,1.3788049221038818
26,0.8703703880310059,0.29485371708869934,7.5e-05,0.5,1.43265700340271
27,0.8518518805503845,0.2845607101917267,7.5e-05,0.5,1.4692156314849854
28,0.9074074029922485,0.28857460618019104,7.5e-05,0.5,1.5144089460372925
