ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.6666666666666666,0.6493506493506493,0.75,42.765126457903534
Temporal,middle,0.6666666666666666,0.6493506493506493,0.9,87.33236874989234
Temporal,end,0.3333333333333333,0.32500000000000007,0.24999999999999997,42.49758845893666
