epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5272727012634277,1.1663367748260498,0.0003,0.5,0.7113584280014038
1,0.5272727012634277,1.2443814277648926,0.0003,0.5,0.6984843015670776
2,0.6000000238418579,0.8654969930648804,0.0003,0.44999998807907104,0.6948878169059753
3,0.4909090995788574,1.1797001361846924,0.0003,0.44999998807907104,0.6947891116142273
4,0.5090909004211426,1.1272231340408325,0.0003,0.44999998807907104,0.6949776411056519
5,0.6000000238418579,0.8142677545547485,0.0003,0.5,0.696600079536438
6,0.4727272689342499,1.1674326658248901,0.0003,0.5,0.6990165114402771
7,0.5090909004211426,1.1369175910949707,0.0003,0.5,0.6982662081718445
8,0.6727272868156433,0.7397374510765076,0.0003,0.44999998807907104,0.6926600337028503
9,0.6000000238418579,0.7115978002548218,0.0003,0.5,0.6961725950241089
10,0.6363636255264282,0.6573728919029236,0.0003,0.5,0.6982861161231995
11,0.6545454263687134,0.5872796773910522,0.0003,0.5,0.7014780044555664
12,0.6363636255264282,0.6870422959327698,0.0003,0.5,0.7118258476257324
13,0.6545454263687134,0.7547798156738281,0.0003,0.5,0.7242605090141296
14,0.6181818246841431,0.7334020733833313,0.0003,0.5,0.7430999875068665
15,0.581818163394928,0.7772945761680603,0.00015,0.5,0.7449954748153687
16,0.6000000238418579,0.7072582840919495,0.00015,0.5,0.7491390109062195
17,0.6545454263687134,0.689172089099884,0.00015,0.5,0.7576490640640259
18,0.6181818246841431,0.6964356303215027,0.00015,0.5,0.7666041254997253
19,0.6545454263687134,0.6679292321205139,0.00015,0.5,0.7716623544692993
20,0.6909090876579285,0.6977033019065857,0.00015,0.5,0.7800811529159546
21,0.7090908885002136,0.6068824529647827,7.5e-05,0.5,0.7865620851516724
22,0.581818163394928,0.8219857215881348,7.5e-05,0.5,0.7943702936172485
23,0.5272727012634277,0.9036002159118652,7.5e-05,0.5,0.800866961479187
