ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.6470588235294118,0.6458333333333333,0.8857142857142857,201.5681168329902
Temporal,middle,0.47058823529411764,0.4631578947368421,0.44285714285714284,374.42295633396134
Temporal,end,0.6470588235294118,0.6458333333333333,0.9,244.189455332933
