file,label,n_sacc,mean_dur,median_dur,mean_amp,median_amp,mean_peakv,median_peakv,mean_isi,median_isi,sacc_time_ratio
036_2.csv,1,47,27.170212765957448,27.0,0.737728459562393,0.6587900519371033,0.3574120579881871,0.37028950452804565,32.32608695652174,31.5,0.8513333333333334
037_0.csv,0,50,18.74,15.0,1.0732111482322215,0.6781288683414459,0.47255453050136564,0.42308008670806885,30.244897959183675,29.0,0.6246666666666667
037_2.csv,1,37,37.54054054054054,31.0,0.9420539938114785,0.9224353432655334,0.3827668678116154,0.3671056032180786,40.69444444444444,32.0,0.926
038_2.csv,1,55,22.78181818181818,18.0,0.9876945911483331,0.9559769630432129,0.35640859739346936,0.34365609288215637,26.962962962962962,21.5,0.8353333333333334
039_0.csv,0,72,15.125,13.0,0.47395859671653146,0.21286892890930176,0.4215092949776186,0.4092428982257843,20.492957746478872,16.0,0.726
039_2.csv,1,47,26.72340425531915,21.0,1.1472138982821019,0.5717983245849609,0.5500819106051262,0.5338783264160156,32.130434782608695,28.0,0.8373333333333334
040_0.csv,0,63,19.650793650793652,13.0,0.5752284603696021,0.2702542841434479,0.4238661275733085,0.4145258963108063,23.870967741935484,20.5,0.8253333333333334
040_2.csv,1,39,35.666666666666664,26.0,1.5098008532554676,1.1326402425765991,0.7056163994547648,0.7578182816505432,36.5,29.0,0.9273333333333333
041_0.csv,0,43,31.53488372093023,29.0,0.972402154273072,0.3512285053730011,1.1203841705654942,1.1324800252914429,34.92857142857143,29.5,0.904
041_2.csv,1,54,22.425925925925927,16.0,1.279382156070184,0.90847048163414,0.5150734164096691,0.5393033027648926,26.339622641509433,22.0,0.8073333333333333
042_0.csv,0,59,15.0,13.0,0.8863575171710829,0.5488979816436768,0.3375753541871653,0.3413848280906677,25.379310344827587,22.5,0.59
042_2.csv,1,44,29.681818181818183,21.0,1.2769375744868408,1.1242751479148865,0.398930742659352,0.36197496950626373,33.51162790697674,24.0,0.8706666666666667
043_0.csv,0,49,27.591836734693878,25.0,1.2146351425623407,0.922069251537323,0.5662992395916764,0.5469738841056824,30.6875,29.5,0.9013333333333333
043_2.csv,1,40,34.875,27.0,1.1284581787884236,1.1257833242416382,0.3821081254631281,0.3737749606370926,37.61538461538461,30.0,0.93
047_0.csv,0,63,17.555555555555557,14.0,0.8543385353589815,0.2574714720249176,0.6515866764008053,0.605111300945282,23.838709677419356,19.0,0.7373333333333333
047_2.csv,1,43,31.348837209302324,26.0,1.1720685322963915,1.093513011932373,0.5138828958882842,0.520807147026062,33.61904761904762,28.5,0.8986666666666666
048_2.csv,1,48,26.458333333333332,24.5,0.8357308921404183,0.6251225471496582,0.4764181991728644,0.4519951045513153,31.23404255319149,29.0,0.8466666666666667
049_0.csv,0,39,36.43589743589744,27.0,1.9256460957038097,1.8174406290054321,0.9548076727451422,0.8202041983604431,38.89473684210526,29.0,0.9473333333333334
049_2.csv,1,44,30.318181818181817,19.5,0.9249059564687989,0.8475021719932556,0.38197589394721115,0.36958272755146027,34.16279069767442,25.0,0.8893333333333333
050_0.csv,0,53,17.32075471698113,13.0,0.535421776884007,0.1933274120092392,0.4899414060813076,0.4659113585948944,27.576923076923077,22.0,0.612
050_2.csv,1,69,16.91304347826087,14.0,0.7842986023836378,0.4349469244480133,0.4410741948995037,0.4241013526916504,21.602941176470587,18.5,0.778
051_0.csv,0,59,21.76271186440678,19.0,0.8836979581264116,0.39469897747039795,0.47945258981090483,0.4491525888442993,25.551724137931036,22.0,0.856
051_2.csv,1,36,38.97222222222222,28.5,0.9902811883431342,0.7229727208614349,0.46683937518133056,0.44515465199947357,40.94285714285714,29.0,0.9353333333333333
052_0.csv,0,75,12.96,12.0,0.32977194026112555,0.14324824512004852,0.3938361789782842,0.3983514606952667,18.72972972972973,15.0,0.648
052_2.csv,1,54,18.62962962962963,14.0,0.667358643927232,0.34664809703826904,0.4048059916606656,0.402062252163887,27.88679245283019,28.0,0.6706666666666666
053_0.csv,0,50,25.94,18.0,1.6584488877654076,1.581044316291809,0.5743680381774903,0.5219586193561554,30.387755102040817,21.0,0.8646666666666667
054_0.csv,0,63,17.396825396825395,14.0,0.8308928738983851,0.239401176571846,0.5368817129305431,0.5036589503288269,23.693548387096776,22.0,0.7306666666666667
054_2.csv,1,54,16.62962962962963,13.0,0.50604031007323,0.39046473801136017,0.2187852314500897,0.18828637152910233,27.69811320754717,24.0,0.5986666666666667
056_0.csv,0,48,27.979166666666668,21.0,0.8038140457744399,0.5500149130821228,0.4504293641075492,0.404898002743721,31.19148936170213,28.0,0.8953333333333333
056_2.csv,1,46,29.52173913043478,23.5,0.9117605618768089,0.7772414684295654,0.34037248822657956,0.31306564807891846,32.62222222222222,28.0,0.9053333333333333
057_0.csv,0,54,22.574074074074073,16.0,0.8947827418645223,0.45222075283527374,0.582266548441516,0.5251640379428864,27.60377358490566,24.0,0.8126666666666666
057_2.csv,1,44,29.25,21.0,0.7865155247802084,0.6921850144863129,0.36486456069079315,0.33700259029865265,32.58139534883721,29.0,0.858
058_0.csv,0,77,13.051948051948052,12.0,0.2781702210134887,0.16506919264793396,0.3217923908264606,0.3041919469833374,19.32894736842105,15.0,0.67
058_2.csv,1,19,76.21052631578948,57.0,1.840997051251562,1.7924139499664307,1.1035843303329067,1.2686405181884766,80.33333333333333,62.5,0.9653333333333334
060_0.csv,0,67,16.238805970149254,13.0,0.6563545489933953,0.26893478631973267,0.48343469691810326,0.46121475100517273,22.454545454545453,17.0,0.7253333333333334
060_2.csv,1,49,27.46938775510204,19.0,1.097217312728872,0.6047394871711731,0.5952414728853167,0.477065771818161,31.041666666666668,23.5,0.8973333333333333
062_0.csv,0,57,20.31578947368421,15.0,1.1698243159212565,0.7860247492790222,0.435726731492762,0.39013993740081787,26.232142857142858,21.0,0.772
062_2.csv,1,39,33.43589743589744,23.0,0.9593931065920072,0.7695557475090027,0.39276778621551317,0.3344605267047882,38.473684210526315,27.5,0.8693333333333333
064_0.csv,0,35,38.91428571428571,28.0,1.01195944079331,0.4932699501514435,0.4878003282206399,0.4695850908756256,43.38235294117647,29.5,0.908
064_2.csv,1,49,26.836734693877553,21.0,0.8473656256588138,0.6427450180053711,0.3600008466414043,0.3305794894695282,30.583333333333332,25.0,0.8766666666666667
065_0.csv,0,60,14.283333333333333,12.0,0.31987581551074984,0.15929227322340012,0.25737490008274716,0.24981606751680374,24.661016949152543,18.0,0.5713333333333334
065_2.csv,1,36,37.94444444444444,26.5,0.9730926412675116,0.9159917831420898,0.37410836749606663,0.38185925781726837,42.0,28.0,0.9106666666666666
066_0.csv,0,44,31.931818181818183,25.5,1.115860427814451,0.4444468021392822,0.7910362109541893,0.7504111528396606,34.25581395348837,28.0,0.9366666666666666
069_0.csv,0,44,30.90909090909091,27.5,0.8492287586189129,0.46377894282341003,0.500365108420903,0.5054131895303726,33.04651162790697,29.0,0.9066666666666666
069_2.csv,1,54,24.98148148148148,15.0,1.0323431908532426,0.7482357621192932,0.49649179437094265,0.5069299936294556,27.90566037735849,17.0,0.8993333333333333
070_2.csv,1,42,31.642857142857142,24.0,1.1490016781858035,1.081006944179535,0.46787939469019574,0.4302050620317459,35.75609756097561,26.0,0.886
071_0.csv,0,72,17.59722222222222,14.0,0.5522936868429598,0.23196717351675034,0.48716978501114583,0.4573677182197571,20.408450704225352,16.0,0.8446666666666667
071_2.csv,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
