ablation,setting,acc,macro_f1,roc_auc,time_sec
Coord,x,0.7058823529411765,0.6222222222222222,0.8571428571428571,9.388320499798283
Coord,y,0.8823529411764706,0.8785714285714286,0.9571428571428571,4.981729167047888
