ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.8888888888888888,0.8831168831168831,1.0,6.310614083195105
EyeChannel,right,0.8888888888888888,0.8831168831168831,1.0,5.805011166958138
EyeChannel,both,0.6666666666666666,0.5846153846153846,0.9,6.787460291059688
