ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.9,0.898989898989899,0.9600000000000001,18.187818249920383
EyeChannel,right,0.7,0.6703296703296704,0.92,24.608467666897923
EyeChannel,both,1.0,1.0,1.0,27.399109874968417
