ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.7058823529411765,0.6886446886446886,0.8999999999999999,245.29089475004002
EyeChannel,right,0.8823529411764706,0.8785714285714286,0.8857142857142857,356.53492179198656
EyeChannel,both,0.8235294117647058,0.8131868131868132,0.9428571428571428,363.7910795409698
