epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.581818163394928,0.6562668681144714,0.0003,0.6499999761581421,0.6980061531066895
1,0.7818182110786438,0.5908342599868774,0.0003,0.75,0.6764160990715027
2,0.800000011920929,0.5346214771270752,0.0003,0.75,0.6577892899513245
3,0.8727272748947144,0.4510929584503174,0.0003,0.75,0.6353822350502014
4,0.8363636136054993,0.43669748306274414,0.0003,0.75,0.6135936379432678
5,0.8545454740524292,0.40606456995010376,0.0003,0.75,0.5942790508270264
6,0.8363636136054993,0.38282549381256104,0.0003,0.75,0.5788439512252808
7,0.8909090757369995,0.3292522728443146,0.0003,0.75,0.5727547407150269
8,0.9272727370262146,0.3037983179092407,0.0003,0.75,0.5659182071685791
9,0.9454545378684998,0.2722945511341095,0.0003,0.699999988079071,0.5565508604049683
10,0.9272727370262146,0.26681575179100037,0.0003,0.699999988079071,0.5507165193557739
11,0.9636363387107849,0.2582906484603882,0.0003,0.75,0.5474718809127808
12,0.9818181991577148,0.1824766844511032,0.0003,0.75,0.5436849594116211
13,1.0,0.15782684087753296,0.0003,0.75,0.5280441045761108
14,1.0,0.12941701710224152,0.0003,0.699999988079071,0.5190049409866333
15,0.9818181991577148,0.1259058117866516,0.0003,0.699999988079071,0.5222164392471313
16,1.0,0.10409849882125854,0.0003,0.699999988079071,0.5202677249908447
17,0.9818181991577148,0.10212170332670212,0.0003,0.699999988079071,0.5272611379623413
18,1.0,0.08574561774730682,0.0003,0.699999988079071,0.530335545539856
19,1.0,0.08453371375799179,0.0003,0.699999988079071,0.5430085062980652
20,1.0,0.08692242950201035,0.0003,0.6499999761581421,0.5861819982528687
21,1.0,0.07528583705425262,0.00015,0.699999988079071,0.5686577558517456
22,0.9636363387107849,0.08958171308040619,0.00015,0.6499999761581421,0.5429670214653015
23,1.0,0.05959302559494972,0.00015,0.75,0.5283805727958679
24,1.0,0.05742187052965164,0.00015,0.75,0.5205146074295044
25,1.0,0.06053603067994118,0.00015,0.75,0.5356466174125671
26,0.9818181991577148,0.062107574194669724,0.00015,0.75,0.5482921004295349
27,1.0,0.0669388696551323,7.5e-05,0.75,0.5500905513763428
28,1.0,0.0784888043999672,7.5e-05,0.75,0.5434225797653198
29,1.0,0.05123903974890709,7.5e-05,0.75,0.5280077457427979
