ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.9,0.898989898989899,1.0,5.641731166979298
Temporal,middle,0.8,0.7916666666666665,0.8,12.214771208004095
Temporal,end,0.7,0.6969696969696968,0.88,6.0974792500492185
