ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.5555555555555556,0.5,0.39999999999999997,4.944085084134713
Temporal,middle,0.5555555555555556,0.55,0.7000000000000001,10.686033667065203
Temporal,end,0.4444444444444444,0.4444444444444445,0.55,5.336870416067541
