epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4000000059604645,0.7228879332542419,0.0003,0.6000000238418579,0.6889777779579163
1,0.5636363625526428,0.7000815868377686,0.0003,0.6000000238418579,0.6882621645927429
2,0.6000000238418579,0.6661444902420044,0.0003,0.550000011920929,0.6877716779708862
3,0.6000000238418579,0.6574491858482361,0.0003,0.550000011920929,0.6865696907043457
4,0.6363636255264282,0.6300680041313171,0.0003,0.6499999761581421,0.6850565671920776
5,0.6909090876579285,0.5954713821411133,0.0003,0.550000011920929,0.6848049759864807
6,0.6909090876579285,0.5733014941215515,0.0003,0.550000011920929,0.6839913129806519
7,0.6727272868156433,0.6041362881660461,0.0003,0.6000000238418579,0.6824276447296143
8,0.800000011920929,0.5446531176567078,0.0003,0.6499999761581421,0.6807279586791992
9,0.8363636136054993,0.49996310472488403,0.0003,0.699999988079071,0.6796364784240723
10,0.7272727489471436,0.581092357635498,0.0003,0.699999988079071,0.6786935329437256
11,0.6909090876579285,0.554979145526886,0.0003,0.6499999761581421,0.6785977482795715
12,0.7272727489471436,0.5302144289016724,0.0003,0.6499999761581421,0.6784929633140564
13,0.6727272868156433,0.5584837198257446,0.0003,0.6499999761581421,0.6785975694656372
14,0.7636363506317139,0.4800278842449188,0.0003,0.699999988079071,0.6788293719291687
15,0.7454545497894287,0.5167035460472107,0.0003,0.699999988079071,0.6789712905883789
16,0.7636363506317139,0.5220808386802673,0.0003,0.699999988079071,0.6782909631729126
17,0.7272727489471436,0.5485568642616272,0.0003,0.6499999761581421,0.6770334243774414
18,0.800000011920929,0.4806499779224396,0.0003,0.6000000238418579,0.6753082275390625
19,0.7636363506317139,0.5184348821640015,0.0003,0.6000000238418579,0.6737964749336243
20,0.8181818127632141,0.44153377413749695,0.0003,0.6499999761581421,0.6723867058753967
21,0.800000011920929,0.4735822081565857,0.0003,0.6499999761581421,0.6711966395378113
22,0.8363636136054993,0.4745078384876251,0.0003,0.6499999761581421,0.6708822250366211
23,0.8727272748947144,0.441476434469223,0.0003,0.699999988079071,0.6705683469772339
24,0.8181818127632141,0.44297534227371216,0.0003,0.6499999761581421,0.6702356934547424
25,0.8727272748947144,0.44712984561920166,0.0003,0.6499999761581421,0.6707054972648621
26,0.8363636136054993,0.40958938002586365,0.0003,0.6000000238418579,0.671432614326477
27,0.9090909361839294,0.39094606041908264,0.0003,0.550000011920929,0.6731301546096802
28,0.9090909361839294,0.3829635977745056,0.0003,0.550000011920929,0.6733099222183228
29,0.9454545378684998,0.3837882876396179,0.0003,0.5,0.6727623343467712
30,0.8909090757369995,0.39543506503105164,0.0003,0.5,0.67180997133255
31,0.9090909361839294,0.3361615240573883,0.00015,0.5,0.671362578868866
32,0.8727272748947144,0.3340088725090027,0.00015,0.5,0.6705140471458435
33,0.8909090757369995,0.3634166717529297,0.00015,0.5,0.6698654294013977
34,0.8545454740524292,0.35468819737434387,0.00015,0.5,0.6702702641487122
35,0.8909090757369995,0.37712645530700684,0.00015,0.5,0.6716439127922058
36,0.9090909361839294,0.33943966031074524,0.00015,0.5,0.6738338470458984
37,0.9272727370262146,0.3416273593902588,0.00015,0.5,0.6757282614707947
38,0.9272727370262146,0.35153457522392273,0.00015,0.5,0.6775644421577454
39,0.9454545378684998,0.3369799554347992,0.00015,0.5,0.6773596405982971
40,0.9454545378684998,0.28530144691467285,7.5e-05,0.5,0.6772615313529968
41,0.9454545378684998,0.28964322805404663,7.5e-05,0.5,0.6765462160110474
42,0.9272727370262146,0.31025460362434387,7.5e-05,0.5,0.6754171848297119
43,0.9272727370262146,0.324961394071579,7.5e-05,0.5,0.6752591729164124
44,0.8727272748947144,0.37911084294319153,7.5e-05,0.5,0.6756255030632019
45,0.9090909361839294,0.33180123567581177,7.5e-05,0.5,0.6766493916511536
46,0.9454545378684998,0.28517091274261475,3.75e-05,0.5,0.6768191456794739
47,0.9272727370262146,0.3044193983078003,3.75e-05,0.5,0.6773160696029663
48,0.9272727370262146,0.32255154848098755,3.75e-05,0.5,0.6775152087211609
