ablation,setting,acc,macro_f1,roc_auc,time_sec
Coord,x,0.8235294117647058,0.8131868131868132,0.9142857142857143,10.947329625021666
Coord,y,0.8235294117647058,0.8235294117647058,0.9571428571428572,11.363256665994413
