ablation,setting,acc,macro_f1,roc_auc,time_sec
Coord,x,0.42857142857142855,0.3,0.7636363636363637,11.42475612508133
Coord,y,0.8571428571428571,0.8571428571428572,0.8636363636363635,17.015114875044674
