ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.47619047619047616,0.3225806451612903,0.8454545454545455,4.347439625067636
EyeChannel,right,0.7142857142857143,0.6971153846153846,0.5909090909090909,4.591829624958336
EyeChannel,both,0.7142857142857143,0.6971153846153846,0.8727272727272727,9.818915833951905
