ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.8095238095238095,0.8090909090909092,0.9363636363636364,439.28584779193625
EyeChannel,right,0.5238095238095238,0.5138888888888888,0.5818181818181818,84.16319033317268
EyeChannel,both,0.8095238095238095,0.8090909090909092,0.7999999999999999,331.43771004187874
