ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.7647058823529411,0.7571428571428572,0.9142857142857143,41.49527529091574
Temporal,middle,0.5882352941176471,0.5824561403508772,0.5571428571428572,21.669737249962054
Temporal,end,0.7058823529411765,0.7017543859649122,0.7857142857142857,21.80114133306779
