ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.6,0.5238095238095238,1.0,10.831611125031486
Temporal,middle,0.8,0.7916666666666665,0.9600000000000001,13.733464124961756
Temporal,end,0.9,0.898989898989899,1.0,27.43627570895478
