epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.46296295523643494,0.7952095866203308,0.0003,0.5,0.740967869758606
1,0.7222222089767456,0.5710442662239075,0.0003,0.5,0.8125724792480469
2,0.6851851940155029,0.5174944400787354,0.0003,0.5,0.8404749631881714
3,0.7037037014961243,0.5417172908782959,0.0003,0.5,0.8853837251663208
4,0.7592592835426331,0.4819736182689667,0.0003,0.5,0.8741785287857056
5,0.8333333134651184,0.4085659682750702,0.0003,0.5,0.8932394981384277
6,0.7592592835426331,0.49496397376060486,0.0003,0.5,0.9227173924446106
7,0.7592592835426331,0.4407857656478882,0.00015,0.5,0.8575599789619446
8,0.7777777910232544,0.403055340051651,0.00015,0.550000011920929,0.8130871653556824
9,0.7592592835426331,0.39621466398239136,0.00015,0.550000011920929,0.7624185085296631
10,0.8518518805503845,0.3864251375198364,0.00015,0.6499999761581421,0.710271954536438
11,0.8148148059844971,0.3618943691253662,0.00015,0.75,0.6840606927871704
12,0.8333333134651184,0.3311965763568878,0.00015,0.75,0.660861611366272
13,0.9259259104728699,0.24219292402267456,0.00015,0.75,0.6550342440605164
14,0.8888888955116272,0.3447595238685608,0.00015,0.75,0.6680057048797607
15,0.8703703880310059,0.32799988985061646,0.00015,0.75,0.6564749479293823
16,0.8703703880310059,0.27572038769721985,0.00015,0.800000011920929,0.629257082939148
17,0.8888888955116272,0.26963362097740173,0.00015,0.75,0.6135959625244141
18,0.9259259104728699,0.2681162655353546,0.00015,0.699999988079071,0.6038697957992554
19,0.9074074029922485,0.23806923627853394,0.00015,0.699999988079071,0.6072368621826172
20,0.9259259104728699,0.23307915031909943,0.00015,0.6499999761581421,0.6154227256774902
21,0.8888888955116272,0.2480098456144333,0.00015,0.6499999761581421,0.6249566078186035
22,0.9629629850387573,0.18823280930519104,0.00015,0.6499999761581421,0.6295851469039917
23,0.9814814925193787,0.158493772149086,0.00015,0.6000000238418579,0.6439681053161621
24,0.9074074029922485,0.2082669585943222,0.00015,0.550000011920929,0.6602209806442261
25,0.9259259104728699,0.15429829061031342,7.5e-05,0.5,0.6801077723503113
26,0.8888888955116272,0.22943496704101562,7.5e-05,0.5,0.7010213732719421
27,0.9259259104728699,0.16491195559501648,7.5e-05,0.5,0.7158066034317017
28,0.9074074029922485,0.23981401324272156,7.5e-05,0.5,0.7400597333908081
29,0.8703703880310059,0.26630493998527527,7.5e-05,0.5,0.7613645195960999
30,0.9444444179534912,0.21532763540744781,7.5e-05,0.5,0.7873455882072449
31,0.8888888955116272,0.24457180500030518,3.75e-05,0.44999998807907104,0.8156719207763672
32,0.9629629850387573,0.12364503741264343,3.75e-05,0.44999998807907104,0.8298801183700562
33,0.9074074029922485,0.24161478877067566,3.75e-05,0.4000000059604645,0.8495227098464966
