ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.6666666666666666,0.5846153846153846,0.7,6.235877291997895
Temporal,middle,0.8888888888888888,0.8831168831168831,1.0,6.180447084130719
Temporal,end,1.0,1.0,1.0,6.504271832993254
