epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5185185074806213,0.7058473229408264,0.0003,0.699999988079071,0.7018634080886841
1,0.6851851940155029,0.5699665546417236,0.0003,0.699999988079071,0.6855021715164185
2,0.8518518805503845,0.4858289062976837,0.0003,0.75,0.6664484739303589
3,0.8148148059844971,0.4377986788749695,0.0003,0.75,0.646575927734375
4,0.8703703880310059,0.37684741616249084,0.0003,0.75,0.631912887096405
5,0.8888888955116272,0.33423811197280884,0.0003,0.699999988079071,0.6235411763191223
6,0.9259259104728699,0.28823432326316833,0.0003,0.699999988079071,0.6200628876686096
7,0.9074074029922485,0.2768045663833618,0.0003,0.699999988079071,0.6183575391769409
8,0.9074074029922485,0.2805541455745697,0.0003,0.699999988079071,0.6150134801864624
9,0.9444444179534912,0.23434288799762726,0.0003,0.699999988079071,0.6105767488479614
10,0.9629629850387573,0.2097417563199997,0.0003,0.699999988079071,0.6092773079872131
11,0.9259259104728699,0.2344900518655777,0.0003,0.699999988079071,0.6165732145309448
12,0.9629629850387573,0.2061503380537033,0.0003,0.699999988079071,0.6135320067405701
13,0.9444444179534912,0.2032080590724945,0.0003,0.699999988079071,0.6061666011810303
14,0.9259259104728699,0.18681608140468597,0.0003,0.699999988079071,0.6089564561843872
15,0.9629629850387573,0.14776866137981415,0.0003,0.699999988079071,0.6243575811386108
16,0.9814814925193787,0.13757751882076263,0.0003,0.6499999761581421,0.6364105939865112
17,0.9814814925193787,0.13967405259609222,0.0003,0.6499999761581421,0.6321471929550171
18,0.9814814925193787,0.12392059713602066,0.0003,0.699999988079071,0.6216180920600891
19,0.9814814925193787,0.13046294450759888,0.0003,0.699999988079071,0.6059496998786926
20,1.0,0.07907310873270035,0.0003,0.75,0.6080640554428101
21,1.0,0.0827270969748497,0.0003,0.699999988079071,0.6195191144943237
22,1.0,0.0806100070476532,0.0003,0.699999988079071,0.6303592920303345
23,1.0,0.06444671750068665,0.0003,0.699999988079071,0.6362231969833374
24,1.0,0.06367761641740799,0.0003,0.6499999761581421,0.6402679085731506
25,1.0,0.05183753743767738,0.0003,0.6499999761581421,0.6542853116989136
26,1.0,0.0596354641020298,0.00015,0.6499999761581421,0.6634429097175598
27,1.0,0.04970727488398552,0.00015,0.699999988079071,0.6751603484153748
28,1.0,0.05683467537164688,0.00015,0.75,0.6860324144363403
29,1.0,0.04225446283817291,0.00015,0.699999988079071,0.69779372215271
30,1.0,0.04516654089093208,0.00015,0.699999988079071,0.7092941403388977
31,1.0,0.05609263852238655,0.00015,0.699999988079071,0.7164171934127808
32,1.0,0.05001963675022125,7.5e-05,0.75,0.7220538854598999
33,1.0,0.037491556257009506,7.5e-05,0.75,0.7266544699668884
34,1.0,0.05015702173113823,7.5e-05,0.75,0.7306920289993286
