ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.8,0.7916666666666665,0.92,195.14322945894673
EyeChannel,right,0.8,0.7916666666666665,0.9600000000000001,220.25565287505742
EyeChannel,both,0.7,0.6969696969696968,0.88,173.55753187497612
