ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.9411764705882353,0.9403508771929825,1.0,9.069628792000003
Temporal,middle,0.7647058823529411,0.7638888888888888,0.9285714285714285,12.200184707995504
Temporal,end,0.8235294117647058,0.8210526315789474,0.8428571428571427,12.407094625057653
