epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5,0.7880408763885498,0.0003,0.4000000059604645,0.7518072724342346
1,0.5555555820465088,0.6656115055084229,0.0003,0.44999998807907104,0.7461622953414917
2,0.6296296119689941,0.6905148029327393,0.0003,0.44999998807907104,0.7386327981948853
3,0.6481481194496155,0.5784680843353271,0.0003,0.44999998807907104,0.7359616160392761
4,0.5555555820465088,0.6874287724494934,0.0003,0.5,0.734735369682312
5,0.7222222089767456,0.5692287683486938,0.0003,0.5,0.7318681478500366
6,0.7037037014961243,0.6135311126708984,0.0003,0.5,0.7288310527801514
7,0.6851851940155029,0.6273373365402222,0.0003,0.5,0.7241474390029907
8,0.6666666865348816,0.5363845229148865,0.0003,0.550000011920929,0.7186189889907837
9,0.6481481194496155,0.6219249963760376,0.0003,0.6000000238418579,0.711927056312561
10,0.6851851940155029,0.5421128273010254,0.0003,0.75,0.7058977484703064
11,0.7592592835426331,0.5079781413078308,0.0003,0.75,0.7008763551712036
12,0.8148148059844971,0.4810592234134674,0.0003,0.75,0.6966876983642578
13,0.8518518805503845,0.4347173869609833,0.0003,0.699999988079071,0.6940080523490906
14,0.7777777910232544,0.49219802021980286,0.0003,0.699999988079071,0.6956861019134521
15,0.7962962985038757,0.4207576513290405,0.0003,0.6499999761581421,0.6968137621879578
16,0.8333333134651184,0.41174113750457764,0.0003,0.6499999761581421,0.6966454982757568
17,0.8518518805503845,0.37814027070999146,0.0003,0.6499999761581421,0.6976284980773926
18,0.8333333134651184,0.3865443766117096,0.0003,0.5,0.698865532875061
19,0.9074074029922485,0.34054017066955566,0.0003,0.44999998807907104,0.7061079740524292
20,0.8518518805503845,0.35493215918540955,0.00015,0.44999998807907104,0.7123814821243286
21,0.7962962985038757,0.44536349177360535,0.00015,0.44999998807907104,0.718807578086853
22,0.7962962985038757,0.3280528485774994,0.00015,0.44999998807907104,0.724946916103363
23,0.8333333134651184,0.30080941319465637,0.00015,0.44999998807907104,0.7328923940658569
24,0.9074074029922485,0.34274178743362427,0.00015,0.44999998807907104,0.740275502204895
25,0.9259259104728699,0.2548254430294037,0.00015,0.44999998807907104,0.748558521270752
26,0.8518518805503845,0.3377950191497803,7.5e-05,0.4000000059604645,0.7558416128158569
27,0.9074074029922485,0.315624862909317,7.5e-05,0.44999998807907104,0.7614431977272034
28,0.8518518805503845,0.3653393089771271,7.5e-05,0.44999998807907104,0.7676869630813599
