ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.8823529411764706,0.8819444444444445,0.9714285714285715,79.06198450003285
Temporal,middle,0.4117647058823529,0.3928571428571429,0.5142857142857143,49.59971154201776
Temporal,end,0.5294117647058824,0.48484848484848486,0.7142857142857142,49.281163958017714
