ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.8888888888888888,0.8831168831168831,0.9,26.323278750060126
EyeChannel,right,0.6666666666666666,0.5846153846153846,0.75,16.372286499943584
EyeChannel,both,0.6666666666666666,0.6493506493506493,0.6,7.26227549999021
