ablation,setting,acc,macro_f1,roc_auc,time_sec
Coord,x,0.7058823529411765,0.6640316205533596,0.7428571428571429,413.986621750053
Coord,y,0.5882352941176471,0.5824561403508772,0.7571428571428571,352.37331329099834
