ablation,setting,acc,macro_f1,roc_auc,time_sec
Coord,x,0.5555555555555556,0.35714285714285715,0.49999999999999994,7.126578999916092
Coord,y,0.5555555555555556,0.35714285714285715,0.8,17.300925083924085
