,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,051/2/2022-10-19 09:36:38.099699-0.jpg,258.641025,487.29939,802.24565,473.167545,1
1,051/2/2022-10-19 09:36:38.113316-1.jpg,254.748955,484.975145,792.9688749999999,475.39157,1
2,051/2/2022-10-19 09:36:38.122348-2.jpg,251.83499,486.1045,798.0287900000001,475.31743,1
3,051/2/2022-10-19 09:36:38.129957-3.jpg,252.7358675,489.175385,795.5486599999999,468.88790000000006,1
4,051/2/2022-10-19 09:36:38.138161-4.jpg,246.87205,485.191885,798.505795,471.36916,1
5,051/2/2022-10-19 09:36:38.144891-5.jpg,251.2132375,484.485,795.0939299999999,476.05311,1
6,051/2/2022-10-19 09:36:38.149535-6.jpg,244.4796675,486.06103,794.684385,474.57745,1
7,051/2/2022-10-19 09:36:38.154472-7.jpg,248.65700500000003,486.630685,794.8210799999999,472.98774,1
8,051/2/2022-10-19 09:36:38.158051-8.jpg,240.060905,484.75331,795.74535,470.8484,1
9,051/2/2022-10-19 09:36:38.162209-9.jpg,237.693985,487.49298,797.51354,474.1697400000001,1
10,051/2/2022-10-19 09:36:38.165176-10.jpg,244.041108,484.051215,797.64978,468.38021,1
11,051/2/2022-10-19 09:36:38.169047-11.jpg,260.687805,446.2779000000001,833.9456299999999,434.818895,1
12,051/2/2022-10-19 09:36:38.172978-12.jpg,266.642725,445.7407500000001,835.413735,432.70527,1
13,051/2/2022-10-19 09:36:38.176102-13.jpg,271.237295,447.0776000000001,835.981335,431.41066,1
14,051/2/2022-10-19 09:36:38.178892-14.jpg,276.407875,446.10926,841.60816,434.38966,1
15,051/2/2022-10-19 09:36:38.181727-15.jpg,283.4782,447.35799,845.0006000000001,438.517395,1
16,051/2/2022-10-19 09:36:38.184656-16.jpg,280.359865,446.67108,847.3335900000001,435.4221,1
17,051/2/2022-10-19 09:36:38.189502-17.jpg,278.98931000000005,444.452105,845.8506150000001,437.0907,1
18,051/2/2022-10-19 09:36:38.192983-18.jpg,278.98931000000005,444.452105,845.8506150000001,437.0907,0
19,051/2/2022-10-19 09:36:38.196600-19.jpg,278.031635,446.46159,844.0782300000001,437.18194000000005,1
20,051/2/2022-10-19 09:36:38.199327-20.jpg,279.95735,443.30191,848.505895,437.36241,1
21,051/2/2022-10-19 09:36:38.203252-21.jpg,278.00462,445.75782,850.410795,434.851275,1
22,051/2/2022-10-19 09:36:38.207497-22.jpg,283.66552,445.20813,843.30026,435.95691,1
23,051/2/2022-10-19 09:36:38.210215-23.jpg,283.764465,447.05332,847.5944300000001,433.443715,1
24,051/2/2022-10-19 09:36:38.213671-24.jpg,280.57115,445.192875,843.7190499999999,436.24309,1
25,051/2/2022-10-19 09:36:38.216582-25.jpg,285.06763,440.84022,845.4226450000001,435.713945,1
26,051/2/2022-10-19 09:36:38.220132-26.jpg,283.63308,439.89380499999993,847.73298,432.712015,1
27,051/2/2022-10-19 09:36:38.224492-27.jpg,281.86934,446.80806,850.49624,434.98733,1
28,051/2/2022-10-19 09:36:38.233363-28.jpg,284.741515,446.0921,845.897915,434.51949,1
29,051/2/2022-10-19 09:36:38.240900-29.jpg,283.42105000000004,444.94028,845.563645,432.614195,1
30,051/2/2022-10-19 09:36:38.248241-30.jpg,282.41307500000005,443.730015,851.213415,433.15742,1
31,051/2/2022-10-19 09:36:38.257379-31.jpg,283.731715,441.946595,846.7321900000001,435.89904,1
32,051/2/2022-10-19 09:36:38.264203-32.jpg,285.133955,443.5583600000001,847.4530300000001,432.12296,1
33,051/2/2022-10-19 09:36:38.269571-33.jpg,282.528645,443.68672,843.2765850000001,437.11906,1
34,051/2/2022-10-19 09:36:38.274266-34.jpg,281.13818,445.2443,847.2688899999999,435.51866500000006,1
35,051/2/2022-10-19 09:36:38.278077-35.jpg,284.71226,447.40242,851.77768,435.21441,1
36,051/2/2022-10-19 09:36:38.281590-36.jpg,285.10593500000004,443.96799,844.43002,434.74145,1
37,051/2/2022-10-19 09:36:38.286899-37.jpg,286.74275,444.82566,848.3677200000001,436.3556,1
38,051/2/2022-10-19 09:36:38.292586-38.jpg,283.585725,445.178905,850.651445,438.75105500000006,1
39,051/2/2022-10-19 09:36:38.300374-39.jpg,285.64451,442.75157,850.05285,434.153265,1
40,051/2/2022-10-19 09:36:38.307430-40.jpg,281.38514999999995,441.207215,847.912615,436.10417,1
41,051/2/2022-10-19 09:36:38.312952-41.jpg,286.23723,442.233375,848.71414,436.822495,1
42,051/2/2022-10-19 09:36:38.317492-42.jpg,284.43121,444.60669500000006,851.8634850000001,435.38371500000005,1
43,051/2/2022-10-19 09:36:38.324537-43.jpg,292.479945,441.67052,850.14863,442.09046,1
44,051/2/2022-10-19 09:36:38.329978-44.jpg,288.243855,442.753445,842.77707,435.943935,1
45,051/2/2022-10-19 09:36:38.336700-45.jpg,291.9498,439.793135,846.4085000000001,435.287455,1
46,051/2/2022-10-19 09:36:38.342550-46.jpg,295.01368,441.029165,844.09228,439.04109,1
47,051/2/2022-10-19 09:36:38.348837-47.jpg,292.057705,442.55108500000006,843.741165,436.120135,1
48,051/2/2022-10-19 09:36:38.355365-48.jpg,294.766575,441.49551,844.2760900000001,436.67928,1
49,051/2/2022-10-19 09:36:38.361749-49.jpg,294.95226,440.34755,853.73606,436.19565,1
50,051/2/2022-10-19 09:36:38.367731-50.jpg,295.34315,442.96387,848.2724949999999,438.14182000000005,1
51,051/2/2022-10-19 09:36:38.374414-51.jpg,293.101275,445.14048,851.81773,438.56643,1
52,051/2/2022-10-19 09:36:38.380105-52.jpg,287.052255,441.638775,852.1335899999999,435.87205,1
53,051/2/2022-10-19 09:36:38.386643-53.jpg,292.851025,445.302525,854.0829100000001,437.682035,1
54,051/2/2022-10-19 09:36:38.392634-54.jpg,293.069265,444.31747,851.1144049999999,436.6698750000001,1
55,051/2/2022-10-19 09:36:38.398984-55.jpg,289.012025,439.99765,847.038435,432.700455,1
56,051/2/2022-10-19 09:36:38.405575-56.jpg,294.398085,443.52736,851.7538999999999,430.255275,1
57,051/2/2022-10-19 09:36:38.411858-57.jpg,289.90553,439.279175,853.38277,436.63278,1
58,051/2/2022-10-19 09:36:38.417615-58.jpg,287.72155,439.721625,849.1224950000001,433.916965,1
59,051/2/2022-10-19 09:36:38.423995-59.jpg,289.84148500000003,441.94492,853.09024,434.3227,1
60,051/2/2022-10-19 09:36:38.431006-60.jpg,287.86494500000003,439.460025,852.42933,434.862045,1
61,051/2/2022-10-19 09:36:38.436410-61.jpg,288.77889,440.68652,850.8500099999999,435.47456,1
62,051/2/2022-10-19 09:36:38.442952-62.jpg,286.804375,440.54616,848.88642,434.050525,1
63,051/2/2022-10-19 09:36:38.448756-63.jpg,288.43014,442.44556,853.4899350000001,431.600815,1
64,051/2/2022-10-19 09:36:38.455446-64.jpg,285.20441,439.202245,856.2734049999999,434.42113000000006,1
65,051/2/2022-10-19 09:36:38.461767-65.jpg,289.6745,442.886965,852.14864,434.457135,1
66,051/2/2022-10-19 09:36:38.467651-66.jpg,289.17053,443.15861,856.768245,432.522805,1
67,051/2/2022-10-19 09:36:38.476826-67.jpg,290.24779,443.299035,855.36436,436.12657,1
68,051/2/2022-10-19 09:36:38.483376-68.jpg,286.83722,443.16235,858.142985,433.92638,1
69,051/2/2022-10-19 09:36:38.489762-69.jpg,288.75846,441.14775,857.130565,434.36511,1
70,051/2/2022-10-19 09:36:38.494858-70.jpg,285.71431,440.54873,853.38098,435.4052850000001,1
71,051/2/2022-10-19 09:36:38.498954-71.jpg,288.95444,436.8148,853.286185,436.557445,1
72,051/2/2022-10-19 09:36:38.505520-72.jpg,278.97887000000003,443.017095,854.575855,432.51041,1
73,051/2/2022-10-19 09:36:38.512079-73.jpg,282.774965,439.303,851.6693050000001,434.222685,1
74,051/2/2022-10-19 09:36:38.517690-74.jpg,282.20656,439.66324,853.37387,436.19063,1
75,051/2/2022-10-19 09:36:38.526598-75.jpg,279.26438,442.14701,849.69316,434.1247,1
76,051/2/2022-10-19 09:36:38.532972-76.jpg,282.995045,441.890805,855.85078,435.493875,1
77,051/2/2022-10-19 09:36:38.539368-77.jpg,284.71096,443.55282,853.821555,435.00094500000006,1
78,051/2/2022-10-19 09:36:38.544600-78.jpg,280.376325,444.118885,851.9603,434.956515,1
79,051/2/2022-10-19 09:36:38.548894-79.jpg,285.86075,440.6653,855.097985,432.8581400000001,1
80,051/2/2022-10-19 09:36:38.555410-80.jpg,283.188465,442.3399,850.8217299999999,434.88413,1
81,051/2/2022-10-19 09:36:38.561585-81.jpg,288.194955,442.6842,856.73631,433.235265,1
82,051/2/2022-10-19 09:36:38.567721-82.jpg,283.47035,446.4482,857.92283,432.91654000000005,1
83,051/2/2022-10-19 09:36:38.577313-83.jpg,282.33547,440.50419,859.3650799999999,435.18664,1
84,051/2/2022-10-19 09:36:38.583443-84.jpg,286.34921,444.54559,853.34855,435.877035,1
85,051/2/2022-10-19 09:36:38.589576-85.jpg,283.939285,438.955525,851.530085,435.58097,1
86,051/2/2022-10-19 09:36:38.593681-86.jpg,285.082955,445.13,856.1568500000001,431.28479,1
87,051/2/2022-10-19 09:36:38.598955-87.jpg,284.40838,442.92271,847.85069,433.99789,1
88,051/2/2022-10-19 09:36:38.605726-88.jpg,281.99449,443.29639,848.80899,436.176075,1
89,051/2/2022-10-19 09:36:38.612159-89.jpg,283.304025,443.34125,848.31745,434.93535,1
90,051/2/2022-10-19 09:36:38.617747-90.jpg,282.36146,446.286285,847.23411,436.471055,1
91,051/2/2022-10-19 09:36:38.623946-91.jpg,280.229165,445.59024,846.45397,436.58018,1
92,051/2/2022-10-19 09:36:38.630240-92.jpg,281.78489,444.46469,845.8606000000001,435.48509,1
93,051/2/2022-10-19 09:36:38.636316-93.jpg,282.75723,441.66576,846.9768099999999,437.463295,1
94,051/2/2022-10-19 09:36:38.642799-94.jpg,282.330375,446.198245,847.9496650000001,438.14372,1
95,051/2/2022-10-19 09:36:38.648956-95.jpg,280.227655,446.447435,846.50148,434.88284,1
96,051/2/2022-10-19 09:36:38.655556-96.jpg,283.273455,446.48386,852.1806250000001,436.9201800000001,1
97,051/2/2022-10-19 09:36:38.661726-97.jpg,284.576035,443.390255,856.4264649999999,438.7192,1
98,051/2/2022-10-19 09:36:38.667614-98.jpg,282.800325,443.78843,851.33591,435.99629,1
99,051/2/2022-10-19 09:36:38.674237-99.jpg,284.313455,446.3337,852.5241900000001,433.74757,1
100,051/2/2022-10-19 09:36:38.680057-100.jpg,281.815295,445.968335,848.60232,436.54079,1
101,051/2/2022-10-19 09:36:38.686460-101.jpg,278.96594,442.881775,853.04808,432.8083,1
102,051/2/2022-10-19 09:36:38.693105-102.jpg,281.29192,447.87566,848.014645,436.291155,1
103,051/2/2022-10-19 09:36:38.698883-103.jpg,282.202465,446.071415,852.4834000000001,433.96893,1
104,051/2/2022-10-19 09:36:38.705320-104.jpg,289.803935,443.944955,852.42039,438.4751,1
105,051/2/2022-10-19 09:36:38.711738-105.jpg,286.377925,448.157855,851.6919300000001,435.33411,1
106,051/2/2022-10-19 09:36:38.717688-106.jpg,283.58572,445.22106,852.1403849999999,436.597245,1
107,051/2/2022-10-19 09:36:38.724163-107.jpg,285.22754,447.05578,852.4877999999999,439.44102,1
108,051/2/2022-10-19 09:36:38.730191-108.jpg,282.483425,447.351455,850.28389,440.28471,1
109,051/2/2022-10-19 09:36:38.736377-109.jpg,285.369205,449.197065,851.48229,438.83676,1
110,051/2/2022-10-19 09:36:38.742737-110.jpg,291.210925,446.55584,852.0179499999999,439.67308,1
111,051/2/2022-10-19 09:36:38.748826-111.jpg,284.31508,444.620165,849.42407,438.21736,1
112,051/2/2022-10-19 09:36:38.755055-112.jpg,282.543595,441.75718,848.4567499999999,440.25216,1
113,051/2/2022-10-19 09:36:38.762507-113.jpg,281.96236,449.825935,848.4450700000001,437.29413,1
114,051/2/2022-10-19 09:36:38.767480-114.jpg,280.526975,440.58541,850.928125,440.8741700000001,1
115,051/2/2022-10-19 09:36:38.774006-115.jpg,283.55037000000004,445.199815,849.4274550000001,439.35298,1
116,051/2/2022-10-19 09:36:38.780103-116.jpg,284.42671,444.569515,851.2904699999999,437.057465,1
117,051/2/2022-10-19 09:36:38.786490-117.jpg,282.782075,446.58916,852.14157,438.525955,1
118,051/2/2022-10-19 09:36:38.793525-118.jpg,284.68832,443.864095,849.7795400000001,438.480505,1
119,051/2/2022-10-19 09:36:38.798937-119.jpg,287.010025,449.491855,850.9110599999999,438.532315,1
120,051/2/2022-10-19 09:36:38.805087-120.jpg,286.21906,448.1629,850.2127200000001,435.29442,1
121,051/2/2022-10-19 09:36:38.812058-121.jpg,284.69379,446.00202,855.96562,438.612725,1
122,051/2/2022-10-19 09:36:38.817762-122.jpg,286.166475,446.67204,850.8890250000001,438.48889,1
123,051/2/2022-10-19 09:36:38.823957-123.jpg,284.81814,446.324445,849.0018,438.61223,1
124,051/2/2022-10-19 09:36:38.830803-124.jpg,292.31343000000004,448.37837,849.1657,437.2519,1
125,051/2/2022-10-19 09:36:38.836401-125.jpg,287.51969,445.798995,854.1391799999999,438.854195,1
126,051/2/2022-10-19 09:36:38.842996-126.jpg,287.432815,449.2860500000001,849.60603,440.7726750000001,1
127,051/2/2022-10-19 09:36:38.848829-127.jpg,290.32356500000003,449.58933,855.646855,435.917025,1
128,051/2/2022-10-19 09:36:38.855249-128.jpg,288.882295,444.903905,848.25554,437.92545000000007,1
129,051/2/2022-10-19 09:36:38.862459-129.jpg,287.508345,445.33399,850.7773350000001,439.55342500000006,1
130,051/2/2022-10-19 09:36:38.867666-130.jpg,290.293695,447.76381,852.55537,441.96615,1
131,051/2/2022-10-19 09:36:38.874227-131.jpg,286.044185,447.157585,854.12182,436.946295,1
132,051/2/2022-10-19 09:36:38.882802-132.jpg,290.03186500000004,442.80864500000007,853.241715,436.88322,1
133,051/2/2022-10-19 09:36:38.891593-133.jpg,290.5674,444.295695,853.939325,438.91684,1
134,051/2/2022-10-19 09:36:38.897474-134.jpg,289.286375,442.19063,847.36471,437.47201000000007,1
135,051/2/2022-10-19 09:36:38.902315-135.jpg,288.578875,441.722165,855.66062,438.2786,1
136,051/2/2022-10-19 09:36:38.905935-136.jpg,289.2171,448.27931,851.6565300000001,437.3773,1
137,051/2/2022-10-19 09:36:38.912103-137.jpg,282.78569,445.370685,855.99365,441.26761,1
138,051/2/2022-10-19 09:36:38.917810-138.jpg,285.822205,444.27687,846.8836,436.539885,1
139,051/2/2022-10-19 09:36:38.924238-139.jpg,279.868245,443.559155,848.62878,437.44197500000007,1
140,051/2/2022-10-19 09:36:38.930381-140.jpg,278.51706,444.4831,852.46432,439.71245,1
141,051/2/2022-10-19 09:36:38.936256-141.jpg,276.67104,446.98844,845.07815,436.75551,1
142,051/2/2022-10-19 09:36:38.942857-142.jpg,277.99588,443.326415,849.370605,437.727845,1
143,051/2/2022-10-19 09:36:38.948953-143.jpg,267.581525,444.419745,842.401,438.67365,1
144,051/2/2022-10-19 09:36:38.955121-144.jpg,273.574355,446.27789500000006,842.2837400000001,438.461425,1
145,051/2/2022-10-19 09:36:38.962457-145.jpg,270.78878,442.94085,846.8478349999999,439.14611,1
146,051/2/2022-10-19 09:36:38.967748-146.jpg,279.46203,445.169475,846.523285,439.962865,1
