,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,033/0/2022-10-07 15:07:00.269400-0.jpg,264.04084,503.68998,728.53448,524.9618499999999,1
1,033/0/2022-10-07 15:07:00.296287-1.jpg,267.85497,503.310085,730.16485,524.35953,1
2,033/0/2022-10-07 15:07:00.306339-2.jpg,267.59104,505.070805,726.7193,526.17223,1
3,033/0/2022-10-07 15:07:00.313005-3.jpg,267.177805,503.737795,729.6027700000001,523.93544,1
4,033/0/2022-10-07 15:07:00.319976-4.jpg,267.867115,505.00502,729.488495,524.88168,1
5,033/0/2022-10-07 15:07:00.324115-5.jpg,267.730635,505.34791,726.6627699999999,523.431645,1
6,033/0/2022-10-07 15:07:00.328415-6.jpg,269.606725,504.363025,730.3376300000001,525.34718,1
7,033/0/2022-10-07 15:07:00.331960-7.jpg,269.104385,504.25594,731.4775999999999,523.60632,1
8,033/0/2022-10-07 15:07:00.336515-8.jpg,267.353125,501.82851,725.800485,523.93871,1
9,033/0/2022-10-07 15:07:00.340100-9.jpg,268.5127225,502.70526,731.2453300000001,523.2246749999999,1
10,033/0/2022-10-07 15:07:00.344302-10.jpg,270.73631,505.587045,730.57581,522.38026,1
11,033/0/2022-10-07 15:07:00.347217-11.jpg,236.095465,504.623415,701.12983,524.1626200000001,1
12,033/0/2022-10-07 15:07:00.351147-12.jpg,236.926375,503.4781650000001,702.35678,525.4766549999999,1
13,033/0/2022-10-07 15:07:00.355160-13.jpg,232.652295,503.6739,701.507435,525.49245,1
14,033/0/2022-10-07 15:07:00.358859-14.jpg,232.88137,505.37867,700.482915,522.938445,1
15,033/0/2022-10-07 15:07:00.362203-15.jpg,233.885915,502.87973,700.4894199999999,524.935365,1
16,033/0/2022-10-07 15:07:00.365339-16.jpg,235.489415,502.86898,701.104805,524.4639549999999,1
17,033/0/2022-10-07 15:07:00.368551-17.jpg,234.2675,499.06851,699.46711,525.5417600000001,1
18,033/0/2022-10-07 15:07:00.372585-18.jpg,235.68763,505.972105,700.8993449999999,523.11596,1
19,033/0/2022-10-07 15:07:00.377888-19.jpg,233.847775,502.039035,699.02899,522.635295,1
20,033/0/2022-10-07 15:07:00.381851-20.jpg,234.1108,503.48749,701.79012,522.9174,1
21,033/0/2022-10-07 15:07:00.386000-21.jpg,234.1108,503.48749,701.79012,522.9174,0
22,033/0/2022-10-07 15:07:00.391056-22.jpg,233.725507,501.51612,701.497785,523.4860100000001,1
23,033/0/2022-10-07 15:07:00.396058-23.jpg,236.77439,502.72162,701.304335,524.9724199999999,1
24,033/0/2022-10-07 15:07:00.398843-24.jpg,237.686625,503.16863,703.198785,524.36531,1
25,033/0/2022-10-07 15:07:00.403500-25.jpg,238.139755,508.2869500000001,701.02909,527.949285,1
26,033/0/2022-10-07 15:07:00.406993-26.jpg,236.49687,505.4464300000001,701.6021900000001,529.084715,1
27,033/0/2022-10-07 15:07:00.410186-27.jpg,238.47816,504.45724,702.67258,529.0023249999999,1
28,033/0/2022-10-07 15:07:00.413796-28.jpg,237.81695,505.461435,702.211435,528.1994649999999,1
29,033/0/2022-10-07 15:07:00.420666-29.jpg,233.57539,505.3312000000001,702.0942399999999,529.44629,1
30,033/0/2022-10-07 15:07:00.429788-30.jpg,236.99013,503.67335,704.49408,528.186015,1
31,033/0/2022-10-07 15:07:00.437439-31.jpg,236.110525,505.741345,702.18415,529.54951,1
32,033/0/2022-10-07 15:07:00.443868-32.jpg,237.1644,503.745795,702.8183600000001,529.286965,1
