,filename,abs_lx,abs_ly,abs_rx,abs_ry,open_eyes
0,066/2/2022-11-01 11:26:32.638392-0.jpg,379.860485,510.11696000000006,829.64176,512.597125,1
1,066/2/2022-11-01 11:26:32.664977-1.jpg,385.07726,505.071535,832.62734,507.68617,1
2,066/2/2022-11-01 11:26:32.675624-2.jpg,383.332725,507.6688,832.47704,512.6301900000001,1
3,066/2/2022-11-01 11:26:32.682167-3.jpg,377.88779,506.3342,832.6522199999999,505.585185,1
4,066/2/2022-11-01 11:26:32.690433-4.jpg,386.906635,508.28143,838.7004099999999,506.60131,1
5,066/2/2022-11-01 11:26:32.696105-5.jpg,381.291775,508.21309500000007,804.93003,519.3698850000001,1
6,066/2/2022-11-01 11:26:32.700343-6.jpg,385.38437,507.080385,805.17131,520.2411549999999,1
7,066/2/2022-11-01 11:26:32.705382-7.jpg,382.88101,507.18841,805.7481950000001,514.4664300000001,1
8,066/2/2022-11-01 11:26:32.710091-8.jpg,387.50245,509.795625,803.5383899999999,517.22747,1
9,066/2/2022-11-01 11:26:32.712830-9.jpg,388.415165,505.81144,804.6964800000001,511.2986,1
10,066/2/2022-11-01 11:26:32.715677-10.jpg,394.42801,508.479135,800.43433,514.7444800000001,1
11,066/2/2022-11-01 11:26:32.719344-11.jpg,423.129115,514.36578,805.0369799999999,525.906335,1
12,066/2/2022-11-01 11:26:32.723753-12.jpg,422.622435,521.24765,812.4213599999999,525.25515,1
13,066/2/2022-11-01 11:26:32.726573-13.jpg,424.680635,518.958935,807.8456699999999,524.62716,1
14,066/2/2022-11-01 11:26:32.729601-14.jpg,423.73685,516.23966,806.611385,522.8217500000001,1
15,066/2/2022-11-01 11:26:32.732382-15.jpg,422.67425,515.68209,808.857575,521.81268,1
16,066/2/2022-11-01 11:26:32.736201-16.jpg,423.299205,521.0379350000001,805.6165149999999,526.03351,1
17,066/2/2022-11-01 11:26:32.740563-17.jpg,430.322575,518.100715,808.26593,518.8534,1
18,066/2/2022-11-01 11:26:32.743531-18.jpg,426.670035,518.76861,811.06308,523.440255,1
19,066/2/2022-11-01 11:26:32.746469-19.jpg,424.63992,519.2772399999999,815.6557750000001,525.90062,1
20,066/2/2022-11-01 11:26:32.749401-20.jpg,421.88248,521.35339,811.83073,524.30709,1
21,066/2/2022-11-01 11:26:32.752695-21.jpg,429.01671,519.3681,814.01176,527.7945,1
22,066/2/2022-11-01 11:26:32.758128-22.jpg,424.2707,520.458115,811.85559,524.90489,1
23,066/2/2022-11-01 11:26:32.762510-23.jpg,426.00189,516.497705,808.3234000000001,527.76094,1
24,066/2/2022-11-01 11:26:32.766092-24.jpg,424.440215,521.939,814.44472,523.029085,1
25,066/2/2022-11-01 11:26:32.770335-25.jpg,423.52151,520.21988,811.6651999999999,525.8871899999999,1
26,066/2/2022-11-01 11:26:32.775186-26.jpg,428.70737,520.350375,808.60717,526.58897,1
27,066/2/2022-11-01 11:26:32.778619-27.jpg,427.326585,517.26199,810.3385099999999,522.9236,1
28,066/2/2022-11-01 11:26:32.787122-28.jpg,425.30498,518.408665,811.5909750000001,524.17217,1
29,066/2/2022-11-01 11:26:32.794639-29.jpg,429.700295,518.778765,809.37507,524.1563,1
30,066/2/2022-11-01 11:26:32.798393-30.jpg,421.457535,514.50746,811.5478,523.26426,1
31,066/2/2022-11-01 11:26:32.803696-31.jpg,424.387535,518.52973,811.69101,525.55041,1
32,066/2/2022-11-01 11:26:32.809349-32.jpg,428.61592,516.16126,807.0619699999999,528.32513,1
33,066/2/2022-11-01 11:26:32.815621-33.jpg,423.57651,518.09345,808.68083,526.5341549999999,1
34,066/2/2022-11-01 11:26:32.822347-34.jpg,424.443665,517.795515,808.2806999999999,522.990015,1
35,066/2/2022-11-01 11:26:32.828084-35.jpg,429.03653,517.915575,807.84231,523.0604950000001,1
36,066/2/2022-11-01 11:26:32.834543-36.jpg,425.34818,516.74953,811.97671,523.08357,1
37,066/2/2022-11-01 11:26:32.840667-37.jpg,421.87206,515.3805500000001,807.8963299999999,523.807645,1
38,066/2/2022-11-01 11:26:32.847044-38.jpg,422.754925,518.0056199999999,808.2722,523.338515,1
39,066/2/2022-11-01 11:26:32.853476-39.jpg,422.11053,514.881495,807.009285,524.3746,1
40,066/2/2022-11-01 11:26:32.859363-40.jpg,424.76542,515.398775,810.866565,523.6714499999999,1
41,066/2/2022-11-01 11:26:32.865686-41.jpg,422.73801,513.94442,812.8823600000001,524.535035,1
42,066/2/2022-11-01 11:26:32.871980-42.jpg,423.792985,516.13934,811.5387800000001,523.08055,1
43,066/2/2022-11-01 11:26:32.878299-43.jpg,420.312215,512.91347,808.03295,523.28818,1
44,066/2/2022-11-01 11:26:32.887384-44.jpg,425.541585,515.40389,804.50472,521.76732,1
45,066/2/2022-11-01 11:26:32.893694-45.jpg,423.229555,515.730645,804.60969,520.58956,1
46,066/2/2022-11-01 11:26:32.898978-46.jpg,427.47832,518.150385,808.574765,522.97154,1
47,066/2/2022-11-01 11:26:32.903821-47.jpg,424.281985,516.43722,808.4527600000001,518.799965,1
48,066/2/2022-11-01 11:26:32.909654-48.jpg,428.789505,514.27293,809.3355300000001,521.77232,1
49,066/2/2022-11-01 11:26:32.915559-49.jpg,425.189325,513.526705,810.53192,522.682325,1
50,066/2/2022-11-01 11:26:32.922201-50.jpg,424.84784,514.5590500000001,807.157355,523.53259,1
51,066/2/2022-11-01 11:26:32.928410-51.jpg,423.46759,516.226055,810.1378400000001,525.674055,1
52,066/2/2022-11-01 11:26:32.934576-52.jpg,422.6534,515.155045,808.244865,523.110985,1
53,066/2/2022-11-01 11:26:32.941483-53.jpg,420.27368,515.8788750000001,811.7512399999998,525.45412,1
54,066/2/2022-11-01 11:26:32.947071-54.jpg,426.13501,516.014975,811.80691,521.62288,1
55,066/2/2022-11-01 11:26:32.953681-55.jpg,425.19872,516.0552,808.299275,522.754545,1
56,066/2/2022-11-01 11:26:32.959453-56.jpg,421.486515,516.60463,809.9460899999999,523.400305,1
57,066/2/2022-11-01 11:26:32.965700-57.jpg,421.486515,516.60463,809.9460899999999,523.400305,0
58,066/2/2022-11-01 11:26:32.972462-58.jpg,423.15277,517.63239,819.37958,524.93744,1
59,066/2/2022-11-01 11:26:32.978094-59.jpg,422.69413,515.73114,821.84907,523.228415,1
60,066/2/2022-11-01 11:26:32.984355-60.jpg,421.8025,517.18986,823.05382,523.3307599999999,1
61,066/2/2022-11-01 11:26:32.991668-61.jpg,423.87483,516.767375,826.76669,523.72201,1
62,066/2/2022-11-01 11:26:32.996947-62.jpg,421.37284,518.187325,828.0779299999999,522.7842150000001,1
63,066/2/2022-11-01 11:26:33.004029-63.jpg,422.33823,514.76707,836.7188649999999,520.065095,1
64,066/2/2022-11-01 11:26:33.011574-64.jpg,425.3639,517.2093950000001,839.617365,524.24877,1
65,066/2/2022-11-01 11:26:33.018355-65.jpg,427.435015,518.86813,836.541455,525.938005,1
66,066/2/2022-11-01 11:26:33.025571-66.jpg,429.859635,518.92012,837.1097050000001,525.3718349999999,1
67,066/2/2022-11-01 11:26:33.030192-67.jpg,426.356205,521.117375,836.0748,525.28226,1
68,066/2/2022-11-01 11:26:33.035299-68.jpg,423.3984400000001,519.89448,834.503125,524.900485,1
69,066/2/2022-11-01 11:26:33.041902-69.jpg,428.286465,518.614605,835.61612,526.59536,1
70,066/2/2022-11-01 11:26:33.048096-70.jpg,425.75361,514.58076,836.793835,527.3674000000001,1
71,066/2/2022-11-01 11:26:33.053791-71.jpg,429.83175,520.681865,835.3738699999999,526.4753900000001,1
72,066/2/2022-11-01 11:26:33.060428-72.jpg,425.650425,519.6252750000001,837.84461,529.2162000000001,1
73,066/2/2022-11-01 11:26:33.065901-73.jpg,423.708755,521.84602,837.065175,529.614175,1
74,066/2/2022-11-01 11:26:33.072718-74.jpg,429.709365,521.7906800000001,838.4418,527.2325000000001,1
75,066/2/2022-11-01 11:26:33.079072-75.jpg,430.9032,520.6060050000001,839.75609,530.23552,1
76,066/2/2022-11-01 11:26:33.084359-76.jpg,434.07173,523.540835,837.19029,528.426755,1
77,066/2/2022-11-01 11:26:33.091351-77.jpg,430.019225,518.04464,837.9599450000001,528.17004,1
78,066/2/2022-11-01 11:26:33.096883-78.jpg,429.220615,519.2510050000001,839.3180000000001,527.947485,1
79,066/2/2022-11-01 11:26:33.103661-79.jpg,429.882835,519.545365,836.6666549999999,529.76859,1
80,066/2/2022-11-01 11:26:33.112608-80.jpg,425.62135,520.71599,839.1308,529.65492,1
81,066/2/2022-11-01 11:26:33.119519-81.jpg,431.71382,518.885035,835.30839,527.9228,1
82,066/2/2022-11-01 11:26:33.126182-82.jpg,431.71382,518.885035,835.30839,527.9228,0
83,066/2/2022-11-01 11:26:33.130887-83.jpg,433.481845,522.48869,835.1479,529.240095,1
84,066/2/2022-11-01 11:26:33.134830-84.jpg,434.4868,522.057565,842.75699,526.1912599999999,1
85,066/2/2022-11-01 11:26:33.141005-85.jpg,430.85262,521.42373,838.1168099999999,527.710185,1
