ablation,setting,acc,macro_f1,roc_auc,time_sec
EyeChannel,left,0.8235294117647058,0.7984189723320159,1.0,9.236918332986534
EyeChannel,right,0.6470588235294118,0.5096153846153846,0.8857142857142857,3.781668750103563
EyeChannel,both,0.9411764705882353,0.9377289377289377,0.9857142857142858,10.524279791978188
