ablation,setting,acc,macro_f1,roc_auc,time_sec
Temporal,start,0.6666666666666666,0.6541176470588236,0.8181818181818182,3.187477499945089
Temporal,middle,0.5714285714285714,0.49867374005305043,0.8181818181818181,3.889238999923691
Temporal,end,0.6666666666666666,0.610079575596817,0.8636363636363636,2.8120146670844406
