ablation,setting,acc,macro_f1,roc_auc,time_sec
Coord,x,0.47619047619047616,0.3225806451612903,0.4,2.2527099999133497
Coord,y,0.7619047619047619,0.7529411764705882,0.9272727272727272,9.2205120830331
